book_name,chapter,verse,text,normalization
Exodus,34,9,"Said: If I have found grace in thy sight, O Lord, I beseech thee that thou wilt go with us, (for it is a stiffnecked people) and take away our iniquities and sin, and possess us.","[""The speaker said that he has found grace in the Lord\u2019s sight."", ""The speaker beseeches the Lord."", ""The speaker beseeches the Lord to go with them."", ""The speaker states that the people are stiffnecked."", ""The speaker beseeches the Lord to take away their iniquities."", ""The speaker beseeches the Lord to take away their sin."", ""The speaker beseeches the Lord to possess them.""]"
Exodus,34,10,"The Lord answered: I will make a covenant in the sight of all, I will do signs such as were never seen upon the earth, nor in any nations; that this people, in the midst of whom thou art, may see the terrible work of the Lord which I will do.","[""The Lord answered."", ""The Lord said that he will make a covenant."", ""The Lord will make a covenant in the sight of all."", ""The Lord said that he will do signs."", ""The Lord will do signs that were never seen upon the earth."", ""The Lord will do signs that were never seen in any nations."", ""The Lord said that this people may see the terrible work of the Lord."", ""This people is in the midst of whom the Lord is speaking to."", ""The Lord will do the terrible work."", ""The Lord said that he will do the terrible work.""]"
Exodus,34,13,"But destroy their altars, break their statues and cut down their groves:","[""The speaker commands the audience to destroy their altars."", ""The speaker commands the audience to break their statues."", ""The speaker commands the audience to cut down their groves.""]"
Exodus,34,12,"Beware thou never join in friendship with the inhabitants of that land, which may be thy ruin:","[""The speaker warns the listener."", ""The speaker commands the listener to be careful."", ""The speaker commands the listener never to join in friendship with the inhabitants of that land."", ""The speaker asserts that joining in friendship with the inhabitants of that land may be the listener's ruin.""]"
Exodus,34,14,"Adore not any strange god. The Lord his name is jealous, he is a jealous God.","[""The speaker commands not to adore any strange god."", ""The Lord's name is jealous."", ""The Lord is a jealous God.""]"
Exodus,34,11,"Observe all things which this day I command thee: I myself will drive out before thy face the Amorrhite, and the Chanaanite, and the Hethite, and the Pherezite, and the Hevite, and the Jebusite.","[""Moses commands the Israelites to observe all the things which he commands them this day."", ""Moses asserts that he himself will drive out the Amorites before the Israelites."", ""Moses asserts that he himself will drive out the Canaanites before the Israelites."", ""Moses asserts that he himself will drive out the Hittites before the Israelites."", ""Moses asserts that he himself will drive out the Perizzites before the Israelites."", ""Moses asserts that he himself will drive out the Hivites before the Israelites."", ""Moses asserts that he himself will drive out the Jebusites before the Israelites.""]"
Exodus,34,15,"Make no covenant with the men of those countries; lest, when they have committed fornication with their gods, and have adored their idols, some one call thee to eat of the things sacrificed.","[""God commanded the Israelites not to make a covenant with the men of those countries."", ""The men of those countries might commit fornication with their gods."", ""The men of those countries might adore their idols."", ""One of the men of those countries might call an Israelite to eat of the things sacrificed to idols.""]"
Exodus,34,17,Thou shalt not make to thyself any molten gods.,"[""God commands."", ""God commands that one should not make molten gods for themselves.""]"
Exodus,34,16,"Neither shalt thou take of their daughters a wife for thy son, lest after they themselves have committed fornication, they make thy sons also to commit fornication with their gods.","[""God commands the Israelites not to take wives for their sons from among the daughters of the foreign nations."", ""The reason for this command is to prevent the daughters of the foreign nations from leading the sons of the Israelites into fornication."", ""If the daughters of the foreign nations have committed fornication, they might cause the sons of the Israelites to commit fornication with their gods.""]"
Exodus,34,19,"All of the male kind that openeth the womb, shall be mine. Of all beasts; both of oxen and of sheep, it shall be mine.","[""God states that all male offspring that open the womb belong to Him."", ""God states that all male offspring of oxen belong to Him."", ""God states that all male offspring of sheep belong to Him.""]"
Exodus,34,18,": Thou shalt keep the feast of the unleavened bread. Seven days shalt thou eat unleavened bread, as I commanded thee in the time of the month of the new corn: for in the month of the spring time thou camest out from Egypt.","[""God commanded someone to keep the feast of unleavened bread."", ""God commanded someone to eat unleavened bread for seven days."", ""God specified that they should eat unleavened bread as He had commanded them."", ""God specified that the time was in the month of the new corn."", ""God stated the reason: in the month of springtime, someone came out from Egypt.""]"
Exodus,34,20,"The firstling of an ass thou shalt redeem with a sheep: but if thou wilt not give a price for it, it shall be slain. The firstborn of thy sons thou shalt redeem: neither shalt thou appear before me empty.","[""God commands the Israelites."", ""God commands that the firstborn of an ass must be redeemed with a sheep."", ""God commands that if the firstborn of an ass is not redeemed, it shall be slain."", ""God commands that the firstborn of sons must be redeemed."", ""God commands that no one shall appear before God empty-handed.""]"
Exodus,34,21,"Six days shalt thou work, the seventh day thou shalt cease to plough and to reap.","[""God commands the listener to work for six days."", ""God commands the listener to cease plowing on the seventh day."", ""God commands the listener to cease reaping on the seventh day.""]"
Exodus,34,22,"Thou shalt keep the feast of weeks with the firstfruits of the corn of thy wheat harvest, and the feast when the time of the year returneth that all things are laid in.","[""God commands the Israelites to keep the feast of weeks."", ""The feast of weeks involves the firstfruits of the corn of the wheat harvest."", ""God commands the Israelites to keep the feast when the time of the year returns."", ""At that time of the year, all things are laid in.""]"
Exodus,34,23,Three times in the year all thy males shall appear in the sight of the almighty Lord the God of Israel.,"[""God commands."", ""God commands that all Israelite males must appear before the Almighty Lord."", ""God commands that this appearance must occur three times a year."", ""The Almighty Lord is the God of Israel.""]"
