book_name,chapter,verse,potential_difference_verse,text,,,
Isaiah,42,25,True,"So he brought upon them the fury of his wrath; and the war, and those that burnt round about them, prevailed against them; yet no one of them knew it , neither did they lay it to heart.",,,
Isaiah,43,1,True,"And now thus saith the Lord God that made thee, O Jacob, and formed thee, O Israel, Fear not: for I have redeemed thee, I have called thee by thy name; thou art mine.",,,
Isaiah,43,4,True,"Since thou becamest precious in my sight, thou hast become glorious, and I have loved thee: and I will give men for thee, and princes for thy life.",,,
Isaiah,43,6,True,"I will say to the north, Bring; and to the south, Keep not back; bring my sons from the land afar off, and my daughters from the ends of the earth;",,,
Isaiah,43,8,True,"and I have brought forth the blind people; for their eyes are alike blind, and they that have ears are deaf.",,,
Isaiah,43,9,True,"All the nations are gathered together, and princes shall be gathered out of them: who will declare these things? or who will declare to you things from the beginning? let them bring forth their witnesses, and be justified; and let them hear, and declare the truth.",,,
Isaiah,43,10,True,"Be ye my witnesses, and I too am a witness, saith the Lord God, and my servant whom I have chosen: that ye may know, and believe, and understand that I am he : before me there was no other God, and after me there shall be none.",,,
Isaiah,43,11,True,I am God, and beside me there is no Saviour.,,
Isaiah,43,12,True,"I have declared, and have saved; I have reproached, and there was no strange god among you: ye are my witnesses, and I am the Lord God,",,,
Isaiah,43,13,True,"even from the beginning; and there is none that can deliver out of my hands: I will work, and who shall turn it back?",,,
Isaiah,43,14,True,"Thus saith the Lord God that redeems you, the Holy One of Israel; For your sakes I will send to Babylon, and I will stir up all that flee, and the Chaldeans shall be bound in ships.",,,
Isaiah,43,15,True,"I am the Lord God, your Holy One, who have appointed for Israel your king.",,,
Isaiah,43,16,True,"Thus saith the Lord, who makes a way in the sea, and a path in the mighty water;",,,
Isaiah,43,17,True,"who brought forth chariots and horse, and a mighty multitude: but they have lain down, and shall not rise: they are extinct, as quenched flax.",,,
Isaiah,43,22,True,"I have not now called thee, O Jacob; neither have I made thee weary, O Israel.",,,
Isaiah,43,23,True,"Thou hast not brought me the sheep of thy whole-burnt-offering; neither hast thou glorified me with thy sacrifices. I have not caused thee to serve with sacrifices, neither have I wearied thee with frankincense.",,,
Isaiah,43,24,True,"Neither hast thou purchased for me victims for silver, neither have I desired the fat of thy sacrifices: but thou didst stand before me in thy sins, and in thine iniquities.",,,
Isaiah,43,25,True,"I, even I, am he that blots out thy transgressions for mine own sake, and thy sins; and I will not remember them .",,,
Isaiah,43,26,True,"But do thou remember, and let us plead together : do thou first confess thy transgressions, that thou mayest be justified.",,,
Isaiah,43,27,True,"Your fathers first, and your princes have transgressed against me.",,,
Isaiah,44,1,True,"But now hear, Jacob my servant; and Israel, whom I have chosen.",,,
Isaiah,44,2,True,"Thus saith the Lord God that made thee, and he that formed thee from the womb; Thou shalt yet be helped: fear not, my servant Jacob; and beloved Israel, whom I have chosen.",,,
Isaiah,44,4,True,"and they shall spring up as grass between brooks, and as willows on the banks of running water.",,,
Isaiah,44,5,True,"One shall say, I am God's; and another shall call himself by the name of Jacob; and another shall write with his hand, I am God's, and shall call himself by the name of Israel.",,,
Isaiah,44,7,True,"Who is like me? let him stand, and call, and declare, and prepare for me from the time that I made man for ever; and let them tell you the things that are coming before they arrive.",,,
Isaiah,44,8,True,"Hide not yourselves, nor go astray: have ye not heard from the beginning, and have not I told you? ye are witnesses if there is a God beside me.",,,
Isaiah,44,9,True,"But they that framed false gods did not then hearken; and they that graved images are all vain, performing their own desires, which shall not profit them, but they shall be ashamed",,,
Isaiah,44,11,True,"and all by whom they were made are withered: yea, let all the deaf be gathered from among men, and let them stand together; and let them be ashamed and confounded together:",,,
Isaiah,44,12,True,"For the artificer sharpens the iron; he fashions the idol with an axe, and fixes it with an awl, and fashions it with the strength of his arm: and he will be hungry and weak, and will drink no water.",,,
Isaiah,44,13,True,"The artificer having chosen a piece of wood, marks it out with a rule, and fits it with glue, and makes it as the form of a man, and as the beauty of a man, to set it up in the house.",,,
Isaiah,44,14,True,"He cuts wood out of the forest, which the Lord planted, even a pine tree, and the rain made it grow,",,,
Isaiah,44,15,True,"that it might be for men to burn: and having taken part of it he warms himself; yea, they burn part of it, and bake loaves thereon; and of the rest they make for themselves gods, and they worship them.",,,
Isaiah,44,16,True,"Half thereof he burns in the fire, and with half of it he bakes loaves on the coals; and having roasted flesh on it he eats, and is satisfied, and having warmed himself he says, I am comfortable, for I have warmed myself, and have seen the fire.",,,
Isaiah,44,17,True,"And the rest he makes a graven god, and worships, and prays, saying, Deliver me; for thou art my God.",,,
Isaiah,44,19,True,"And one has not considered in his mind, nor known in his understanding, that he has burnt up half of it in the fire, and baked loaves on the coals thereof and has roasted and eaten flesh, and of the rest of it he has made an abomination, and they worship it.",,,
Isaiah,44,20,True,"Know thou that their heart is ashes, and they err, and no one is able to deliver his soul: see, ye will not say, There is a lie in my right hand.",,,
Isaiah,44,22,True,"For behold, I have blotted out as a cloud thy transgressions, and thy sin as darkness: turn to me, and I will redeem thee.",,,
Isaiah,44,23,True,"Rejoice, ye heavens; for God has had mercy upon Israel: sound the trumpet, ye foundations of the earth: ye mountains, shout with joy, ye hills, and all the trees therein: for God has redeemed Jacob, and Israel shall be glorified.",,,
Isaiah,45,1,True,"Thus saith the Lord God to my anointed Cyrus, whose right hand I have held, that nations might be obedient before him; and I will break through the strength of kings; I will open doors before him, and cities shall not be closed.",,,
Isaiah,45,2,True,"I will go before thee, and will level mountains: I will break to pieces brazen doors, and will burst iron bars.",,,
Isaiah,45,3,True,"And I will give thee the treasures of darkness, I will open to thee hidden, unseen treasures , that thou mayest know that I, the Lord thy God, that call thee by name, am the God of Israel.",,,
Isaiah,45,4,True,"For the sake of my servant Jacob, and Israel mine elect, I will call thee by thy name, and accept thee: but thou hast not known me.",,,
Isaiah,45,5,True,"For I am the Lord God, and there is no other God beside me; I strengthened thee, and thou hast not known me.",,,
Isaiah,45,6,True,"That they that come from the east and they that come from the west may know that there is no God but me. I am the Lord God, and there is none beside.",,,
Isaiah,45,7,True,"I am he that prepared light, and formed darkness; who make peace, and create evil; I am the Lord God, that does all these things.",,,
Isaiah,45,9,True,"What excellent thing have I prepared as clay of the potter? Will the ploughman plough the earth all day? shall the clay say to the potter, What art thou doing that thou dost not work, nor hast hands? shall the thing formed answer him that formed it?",,,
Isaiah,45,11,True,"For thus saith the Lord God, the Holy One of Israel, who has formed the things that are to come, Enquire of me concerning my sons, and concerning the works of my hands command me.",,,
Isaiah,45,12,True,"I have made the earth, and man upon it: I with my hand have established the heaven; I have given commandment to all the stars.",,,
Isaiah,45,13,True,"I have raised him up to be a king with righteousness, and all his ways are right: he shall build my city, and shall turn the captivity of my people, not for ransoms, nor for rewards, saith the Lord of hosts.",,,
Isaiah,45,14,True,"Thus saith the Lord of hosts, Egypt has laboured for thee ; and the merchandise of the Ethiopians, and the Sabeans, men of stature, shall pass over to thee, and shall be thy servants; and they shall follow after thee bound in fetters, and shall pass over to thee, and shall do obeisance to thee, and make supplication to thee: because God is in thee; and there is no God beside thee, O Lord .",,,
